time_s,pitch_error_deg,roll_error_deg,upper_error_deg,lower_error_deg,posture_mode,posture_state,cue_triggered,bad_posture_duration_s,comfort_penalty,mean_pressure_kpa,max_pressure_kpa,chamber_1_command,chamber_1_pressure_kpa,chamber_1_cue_intensity,chamber_2_command,chamber_2_pressure_kpa,chamber_2_cue_intensity,chamber_3_command,chamber_3_pressure_kpa,chamber_3_cue_intensity,chamber_4_command,chamber_4_pressure_kpa,chamber_4_cue_intensity
36.6,7.097497133797037,0.7819144577490832,4.164529794365423,0.4440883564827753,forward_slouch,poor,False,0.30000000000000004,0.0005521761890204988,0.027608809451024938,0.055217618902049875,0.0,0.0,0.0,0.0,0.055217618902049875,0.00824843625458438,0.0,0.055217618902049875,0.00824843625458438,0.0,0.0,0.0
36.7,7.104697155251875,0.7954853414033188,4.06597745862284,0.38928456777983694,forward_slouch,poor,False,0.4,0.00045112794642974746,0.022556397321487374,0.04511279464297475,0.0,0.0,0.0,0.0,0.04511279464297475,0.006744075155710516,0.0,0.04511279464297475,0.006744075155710516,0.0,0.0,0.0
36.800000000000004,7.052988789299495,0.7844563855444957,4.026988074706598,0.403852885697904,forward_slouch,poor,False,0.5,0.0003685715322331037,0.018428576611655183,0.03685715322331037,0.0,0.0,0.0,0.0,0.03685715322331037,0.005513318548578616,0.0,0.03685715322331037,0.005513318548578616,0.0,0.0,0.0
36.9,7.021766693996483,0.8071749486047192,3.9749323558043677,0.36911339557106454,forward_slouch,poor,False,0.6,0.00030112294183444574,0.015056147091722285,0.03011229418344457,0.0,0.0,0.0,0.0,0.03011229418344457,0.0045066585284390115,0.0,0.03011229418344457,0.0045066585284390115,0.0,0.0,0.0
37.0,7.036593396267161,0.8119126158137419,3.97302015147256,0.366547969187961,forward_slouch,poor,False,0.7,0.00024601744347874213,0.012300872173937107,0.024601744347874214,0.0,0.0,0.0,0.0,0.024601744347874214,0.003683461004611921,0.0,0.024601744347874214,0.003683461004611921,0.0,0.0,0.0
37.1,6.923453293365316,0.8352803680035699,4.062128690148755,0.37454434773859085,neutral,acceptable,False,0.0,0.00020099625132213232,0.010049812566106616,0.020099625132213233,0.0,0.0,0.0,0.0,0.020099625132213233,0.0030104033910062222,0.0,0.020099625132213233,0.0030104033910062222,0.0,0.0,0.0
37.2,6.9352119387138,0.8387454127426555,4.054195041859649,0.42981633464398,neutral,acceptable,False,0.0,0.00016421393733018213,0.008210696866509106,0.01642139373301821,0.0,0.0,0.0,0.0,0.01642139373301821,0.0024601778498617444,0.0,0.01642139373301821,0.0024601778498617444,0.0,0.0,0.0
37.300000000000004,6.875767206361739,0.8608514596087932,4.155118568395885,0.4094986430902531,neutral,acceptable,False,0.0,0.00013416278679875878,0.006708139339937939,0.013416278679875878,0.0,0.0,0.0,0.0,0.013416278679875878,0.0020104181986670966,0.0,0.013416278679875878,0.0020104181986670966,0.0,0.0,0.0
37.4,7.002130872611489,0.9921946945968109,4.1969201050952805,0.4472554266865291,forward_slouch,poor,False,0.1,0.00010961099681458594,0.0054805498407292964,0.010961099681458593,0.0,0.0,0.0,0.0,0.010961099681458593,0.001642814053491981,0.0,0.010961099681458593,0.001642814053491981,0.0,0.0,0.0
37.5,6.995461365696917,0.9898559155763064,4.144237535084504,0.38889005787809616,neutral,acceptable,False,0.0,8.95521843975167e-05,0.004477609219875835,0.00895521843975167,0.0,0.0,0.0,0.0,0.00895521843975167,0.0013423809655043195,0.0,0.00895521843975167,0.0013423809655043195,0.0,0.0,0.0
37.6,7.038663712193163,0.9841413610256728,4.159950310421612,0.2062268093046286,forward_slouch,poor,False,0.1,7.316413465277114e-05,0.0036582067326385572,0.0073164134652771145,0.0,0.0,0.0,0.0,0.0073164134652771145,0.0010968600285901076,0.0,0.0073164134652771145,0.0010968600285901076,0.0,0.0,0.0
37.7,6.96070785067641,0.926922888503549,4.29532906840983,0.2503662817772128,neutral,acceptable,False,0.0,5.977509801131403e-05,0.002988754900565701,0.005977509801131402,0.0,0.0,0.0,0.0,0.005977509801131402,0.0008962246207681046,0.0,0.005977509801131402,0.0008962246207681046,0.0,0.0,0.0
37.800000000000004,7.108932073875755,0.9521284415225615,4.340683014100088,0.2403051589074333,forward_slouch,poor,False,0.1,4.8836255075243565e-05,0.002441812753762178,0.004883625507524356,0.0,0.0,0.0,0.0,0.004883625507524356,0.0007322755814044291,0.0,0.004883625507524356,0.0007322755814044291,0.0,0.0,0.0
37.9,7.067220665947783,0.9625925462644888,4.322664099653714,0.20966689572765151,forward_slouch,poor,False,0.2,3.989922039647399e-05,0.0019949610198236995,0.003989922039647399,0.0,0.0,0.0,0.0,0.003989922039647399,0.0005983092475441154,0.0,0.003989922039647399,0.0005983092475441154,0.0,0.0,0.0
38.0,7.055241848335458,0.9056651671557907,4.41241026551612,0.21269844978826324,forward_slouch,poor,False,0.30000000000000004,3.259766306391925e-05,0.0016298831531959624,0.0032597663063919247,0.0,0.0,0.0,0.0,0.0032597663063919247,0.0004888454220813854,0.0,0.0032597663063919247,0.0004888454220813854,0.0,0.0,0.0
38.1,7.120525437656871,0.9336600830735226,4.424776329259236,0.27920077193460846,forward_slouch,poor,False,0.4,2.6632290723222028e-05,0.0013316145361611013,0.0026632290723222025,0.0,0.0,0.0,0.0,0.0026632290723222025,0.00039940457759546355,0.0,0.0026632290723222025,0.00039940457759546355,0.0,0.0,0.0
38.2,7.182287704357493,0.9238984791208066,4.3976811105315,0.3826571396229903,forward_slouch,poor,True,0.5,0.038423356518964266,1.9211678259482132,3.8423356518964265,0.0,0.0,0.0,1.6,3.8423356518964265,0.43805446566774875,1.6,3.8423356518964265,0.43805446566774875,0.0,0.0,0.0
38.300000000000004,7.143280113967817,0.8730487323987574,4.408114942991999,0.30074096555462176,forward_slouch,poor,False,0.6,0.03139188227599381,1.5695941137996903,3.1391882275993805,0.0,0.0,0.0,0.0,3.1391882275993805,0.3755463890867432,0.0,3.1391882275993805,0.3755463890867432,0.0,0.0,0.0
38.400000000000006,7.128857524765588,0.918667948365332,4.302046450577084,0.2616250415510862,forward_slouch,poor,False,0.7,0.02564716781948694,1.282358390974347,2.564716781948694,0.0,0.0,0.0,0.0,2.564716781948694,0.3193503146430834,0.0,2.564716781948694,0.3193503146430834,0.0,0.0,0.0
38.5,7.052327211771996,0.8591143049190991,4.353415433805704,0.3469306040390378,forward_slouch,poor,False,0.7999999999999999,0.020953736108520832,1.0476868054260415,2.095373610852083,0.0,0.0,0.0,0.0,2.095373610852083,0.2697045068658448,0.0,2.095373610852083,0.2697045068658448,0.0,0.0,0.0
